id_course,date,discipline,hippodrome,partants,numcourse,distance,course_id,prono1,prono2,prono3,prono4,prono5,prono6,prono7,prono8,a1,a2,a3,a4,a5,rapport,top3_1,top3_2,top4_1,top4_2,a1_imp,a2_imp,a1_inf9,a2_inf9,cplg_top3,cplg_top4,top3_1_top4,top3_2_top4,top3_3_top4,siprono1<9-a1<9,siprono2<9-a1<9,siprono3<9-a1<9,is_a1_ecart,is_a2_ecart,top3_1_ecart,top3_2_ecart,top4_1_ecart,top4_2_ecart,a1_imp_ecart,a2_imp_ecart,a1_inf9_ecart,a2_inf9_ecart,cplg_top3_ecart,cplg_top4_ecart,top3_1_top4_ecart,top3_2_top4_ecart,top3_3_top4_ecart,prono_rank_a1,prono_rank_a2,r_b1,r_b2,siprono1<9-A1<9,siprono2<9-A1<9,siprono3<9-A1<9,distance_group,is_A1,cheval_num
05/09/22_Craon_C4,05/09/22,trot,Craon,14.0,C4,2775,1.0,11,14,13,2,1,6,7,9,2,14,11,1,4,12.0,0,1,1,0,0,0,1,0,1,1,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1.0,1.0,0,0,0,courte,0,11
05/09/22_Craon_C4,05/09/22,trot,Craon,14.0,C4,2775,1.0,11,14,13,2,1,6,7,9,2,14,11,1,4,12.0,0,1,1,0,0,0,1,0,1,1,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1.0,1.0,0,0,0,courte,0,14
05/09/22_Craon_C4,05/09/22,trot,Craon,14.0,C4,2775,1.0,11,14,13,2,1,6,7,9,2,14,11,1,4,12.0,0,1,1,0,0,0,1,0,1,1,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1.0,1.0,0,0,0,courte,0,13
05/09/22_Craon_C4,05/09/22,trot,Craon,14.0,C4,2775,1.0,11,14,13,2,1,6,7,9,2,14,11,1,4,12.0,0,1,1,0,0,0,1,0,1,1,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1.0,1.0,0,0,0,courte,1,2
05/09/22_Craon_C4,05/09/22,trot,Craon,14.0,C4,2775,1.0,11,14,13,2,1,6,7,9,2,14,11,1,4,12.0,0,1,1,0,0,0,1,0,1,1,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1.0,1.0,0,0,0,courte,0,1
05/09/22_Craon_C4,05/09/22,trot,Craon,14.0,C4,2775,1.0,11,14,13,2,1,6,7,9,2,14,11,1,4,12.0,0,1,1,0,0,0,1,0,1,1,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1.0,1.0,0,0,0,courte,0,6
05/09/22_Craon_C4,05/09/22,trot,Craon,14.0,C4,2775,1.0,11,14,13,2,1,6,7,9,2,14,11,1,4,12.0,0,1,1,0,0,0,1,0,1,1,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1.0,1.0,0,0,0,courte,0,7
05/09/22_Craon_C4,05/09/22,trot,Craon,14.0,C4,2775,1.0,11,14,13,2,1,6,7,9,2,14,11,1,4,12.0,0,1,1,0,0,0,1,0,1,1,0,1,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1.0,1.0,0,0,0,courte,0,9
06/09/22_Auteuil_C4,06/09/22,galop,Auteuil,16.0,C4,3600,2.0,1,9,5,11,10,4,3,8,7,9,5,15,4,19.0,0,1,0,0,1,1,1,0,1,0,0,1,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,0.0,1.0,1,0,1,longue,0,1
06/09/22_Auteuil_C4,06/09/22,galop,Auteuil,16.0,C4,3600,2.0,1,9,5,11,10,4,3,8,7,9,5,15,4,19.0,0,1,0,0,1,1,1,0,1,0,0,1,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,0.0,1.0,1,0,1,longue,0,9
06/09/22_Auteuil_C4,06/09/22,galop,Auteuil,16.0,C4,3600,2.0,1,9,5,11,10,4,3,8,7,9,5,15,4,19.0,0,1,0,0,1,1,1,0,1,0,0,1,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,0.0,1.0,1,0,1,longue,0,5
06/09/22_Auteuil_C4,06/09/22,galop,Auteuil,16.0,C4,3600,2.0,1,9,5,11,10,4,3,8,7,9,5,15,4,19.0,0,1,0,0,1,1,1,0,1,0,0,1,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,0.0,1.0,1,0,1,longue,0,11
06/09/22_Auteuil_C4,06/09/22,galop,Auteuil,16.0,C4,3600,2.0,1,9,5,11,10,4,3,8,7,9,5,15,4,19.0,0,1,0,0,1,1,1,0,1,0,0,1,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,0.0,1.0,1,0,1,longue,0,10
06/09/22_Auteuil_C4,06/09/22,galop,Auteuil,16.0,C4,3600,2.0,1,9,5,11,10,4,3,8,7,9,5,15,4,19.0,0,1,0,0,1,1,1,0,1,0,0,1,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,0.0,1.0,1,0,1,longue,0,4
06/09/22_Auteuil_C4,06/09/22,galop,Auteuil,16.0,C4,3600,2.0,1,9,5,11,10,4,3,8,7,9,5,15,4,19.0,0,1,0,0,1,1,1,0,1,0,0,1,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,0.0,1.0,1,0,1,longue,0,3
06/09/22_Auteuil_C4,06/09/22,galop,Auteuil,16.0,C4,3600,2.0,1,9,5,11,10,4,3,8,7,9,5,15,4,19.0,0,1,0,0,1,1,1,0,1,0,0,1,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,0.0,1.0,1,0,1,longue,0,8
07/09/22_MeslayduMaine_C1,07/09/22,trot,MeslayduMaine,16.0,C1,2875,3.0,11,2,6,1,3,12,13,8,11,6,3,1,8,2.2,1,1,0,0,1,0,0,1,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1.0,1.0,0,0,0,longue,1,11
07/09/22_MeslayduMaine_C1,07/09/22,trot,MeslayduMaine,16.0,C1,2875,3.0,11,2,6,1,3,12,13,8,11,6,3,1,8,2.2,1,1,0,0,1,0,0,1,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1.0,1.0,0,0,0,longue,0,2
07/09/22_MeslayduMaine_C1,07/09/22,trot,MeslayduMaine,16.0,C1,2875,3.0,11,2,6,1,3,12,13,8,11,6,3,1,8,2.2,1,1,0,0,1,0,0,1,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1.0,1.0,0,0,0,longue,0,6
07/09/22_MeslayduMaine_C1,07/09/22,trot,MeslayduMaine,16.0,C1,2875,3.0,11,2,6,1,3,12,13,8,11,6,3,1,8,2.2,1,1,0,0,1,0,0,1,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1.0,1.0,0,0,0,longue,0,1
07/09/22_MeslayduMaine_C1,07/09/22,trot,MeslayduMaine,16.0,C1,2875,3.0,11,2,6,1,3,12,13,8,11,6,3,1,8,2.2,1,1,0,0,1,0,0,1,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1.0,1.0,0,0,0,longue,0,3
07/09/22_MeslayduMaine_C1,07/09/22,trot,MeslayduMaine,16.0,C1,2875,3.0,11,2,6,1,3,12,13,8,11,6,3,1,8,2.2,1,1,0,0,1,0,0,1,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1.0,1.0,0,0,0,longue,0,12
07/09/22_MeslayduMaine_C1,07/09/22,trot,MeslayduMaine,16.0,C1,2875,3.0,11,2,6,1,3,12,13,8,11,6,3,1,8,2.2,1,1,0,0,1,0,0,1,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1.0,1.0,0,0,0,longue,0,13
07/09/22_MeslayduMaine_C1,07/09/22,trot,MeslayduMaine,16.0,C1,2875,3.0,11,2,6,1,3,12,13,8,11,6,3,1,8,2.2,1,1,0,0,1,0,0,1,2,0,1,0,1,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1.0,1.0,0,0,0,longue,0,8
08/09/22_Longchamps_C5,08/09/22,galop,Longchamps,16.0,C5,2200,4.0,3,4,1,11,6,2,12,16,3,6,4,16,2,3.4,1,0,0,1,1,0,1,1,1,1,1,0,0,,,,,,4,3,3,4,4,4,3,4,3,3,4,3,4,1,5,1.0,1.0,1,1,1,courte,1,3
08/09/22_Longchamps_C5,08/09/22,galop,Longchamps,16.0,C5,2200,4.0,3,4,1,11,6,2,12,16,3,6,4,16,2,3.4,1,0,0,1,1,0,1,1,1,1,1,0,0,,,,,,4,3,3,4,4,4,3,4,3,3,4,3,4,1,5,1.0,1.0,1,1,1,courte,0,4
08/09/22_Longchamps_C5,08/09/22,galop,Longchamps,16.0,C5,2200,4.0,3,4,1,11,6,2,12,16,3,6,4,16,2,3.4,1,0,0,1,1,0,1,1,1,1,1,0,0,,,,,,4,3,3,4,4,4,3,4,3,3,4,3,4,1,5,1.0,1.0,1,1,1,courte,0,1
08/09/22_Longchamps_C5,08/09/22,galop,Longchamps,16.0,C5,2200,4.0,3,4,1,11,6,2,12,16,3,6,4,16,2,3.4,1,0,0,1,1,0,1,1,1,1,1,0,0,,,,,,4,3,3,4,4,4,3,4,3,3,4,3,4,1,5,1.0,1.0,1,1,1,courte,0,11
08/09/22_Longchamps_C5,08/09/22,galop,Longchamps,16.0,C5,2200,4.0,3,4,1,11,6,2,12,16,3,6,4,16,2,3.4,1,0,0,1,1,0,1,1,1,1,1,0,0,,,,,,4,3,3,4,4,4,3,4,3,3,4,3,4,1,5,1.0,1.0,1,1,1,courte,0,6
08/09/22_Longchamps_C5,08/09/22,galop,Longchamps,16.0,C5,2200,4.0,3,4,1,11,6,2,12,16,3,6,4,16,2,3.4,1,0,0,1,1,0,1,1,1,1,1,0,0,,,,,,4,3,3,4,4,4,3,4,3,3,4,3,4,1,5,1.0,1.0,1,1,1,courte,0,2
08/09/22_Longchamps_C5,08/09/22,galop,Longchamps,16.0,C5,2200,4.0,3,4,1,11,6,2,12,16,3,6,4,16,2,3.4,1,0,0,1,1,0,1,1,1,1,1,0,0,,,,,,4,3,3,4,4,4,3,4,3,3,4,3,4,1,5,1.0,1.0,1,1,1,courte,0,12
08/09/22_Longchamps_C5,08/09/22,galop,Longchamps,16.0,C5,2200,4.0,3,4,1,11,6,2,12,16,3,6,4,16,2,3.4,1,0,0,1,1,0,1,1,1,1,1,0,0,,,,,,4,3,3,4,4,4,3,4,3,3,4,3,4,1,5,1.0,1.0,1,1,1,courte,0,16
09/09/22_Vincennes_C3,09/09/22,trot,Vincennes,14.0,C3,2850,5.0,7,6,10,11,1,2,8,12,11,8,10,1,7,4.8,0,0,1,1,1,0,0,1,0,2,0,0,0,,,,,,5,1,1,5,5,5,1,5,1,1,5,1,5,4,7,1.0,1.0,0,0,0,longue,0,7
09/09/22_Vincennes_C3,09/09/22,trot,Vincennes,14.0,C3,2850,5.0,7,6,10,11,1,2,8,12,11,8,10,1,7,4.8,0,0,1,1,1,0,0,1,0,2,0,0,0,,,,,,5,1,1,5,5,5,1,5,1,1,5,1,5,4,7,1.0,1.0,0,0,0,longue,0,6
09/09/22_Vincennes_C3,09/09/22,trot,Vincennes,14.0,C3,2850,5.0,7,6,10,11,1,2,8,12,11,8,10,1,7,4.8,0,0,1,1,1,0,0,1,0,2,0,0,0,,,,,,5,1,1,5,5,5,1,5,1,1,5,1,5,4,7,1.0,1.0,0,0,0,longue,0,10
09/09/22_Vincennes_C3,09/09/22,trot,Vincennes,14.0,C3,2850,5.0,7,6,10,11,1,2,8,12,11,8,10,1,7,4.8,0,0,1,1,1,0,0,1,0,2,0,0,0,,,,,,5,1,1,5,5,5,1,5,1,1,5,1,5,4,7,1.0,1.0,0,0,0,longue,1,11
09/09/22_Vincennes_C3,09/09/22,trot,Vincennes,14.0,C3,2850,5.0,7,6,10,11,1,2,8,12,11,8,10,1,7,4.8,0,0,1,1,1,0,0,1,0,2,0,0,0,,,,,,5,1,1,5,5,5,1,5,1,1,5,1,5,4,7,1.0,1.0,0,0,0,longue,0,1
09/09/22_Vincennes_C3,09/09/22,trot,Vincennes,14.0,C3,2850,5.0,7,6,10,11,1,2,8,12,11,8,10,1,7,4.8,0,0,1,1,1,0,0,1,0,2,0,0,0,,,,,,5,1,1,5,5,5,1,5,1,1,5,1,5,4,7,1.0,1.0,0,0,0,longue,0,2
09/09/22_Vincennes_C3,09/09/22,trot,Vincennes,14.0,C3,2850,5.0,7,6,10,11,1,2,8,12,11,8,10,1,7,4.8,0,0,1,1,1,0,0,1,0,2,0,0,0,,,,,,5,1,1,5,5,5,1,5,1,1,5,1,5,4,7,1.0,1.0,0,0,0,longue,0,8
09/09/22_Vincennes_C3,09/09/22,trot,Vincennes,14.0,C3,2850,5.0,7,6,10,11,1,2,8,12,11,8,10,1,7,4.8,0,0,1,1,1,0,0,1,0,2,0,0,0,,,,,,5,1,1,5,5,5,1,5,1,1,5,1,5,4,7,1.0,1.0,0,0,0,longue,0,12
10/09/22_Vincennes_C3,10/09/22,trot,Vincennes,13.0,C3,2100,6.0,5,13,6,7,4,11,12,2,7,13,5,2,8,9.1,0,1,1,0,1,1,1,0,1,1,0,1,0,,,,,,6,2,2,6,6,6,2,6,2,2,6,2,6,4,2,1.0,1.0,1,0,1,courte,0,5
10/09/22_Vincennes_C3,10/09/22,trot,Vincennes,13.0,C3,2100,6.0,5,13,6,7,4,11,12,2,7,13,5,2,8,9.1,0,1,1,0,1,1,1,0,1,1,0,1,0,,,,,,6,2,2,6,6,6,2,6,2,2,6,2,6,4,2,1.0,1.0,1,0,1,courte,0,13
10/09/22_Vincennes_C3,10/09/22,trot,Vincennes,13.0,C3,2100,6.0,5,13,6,7,4,11,12,2,7,13,5,2,8,9.1,0,1,1,0,1,1,1,0,1,1,0,1,0,,,,,,6,2,2,6,6,6,2,6,2,2,6,2,6,4,2,1.0,1.0,1,0,1,courte,0,6
10/09/22_Vincennes_C3,10/09/22,trot,Vincennes,13.0,C3,2100,6.0,5,13,6,7,4,11,12,2,7,13,5,2,8,9.1,0,1,1,0,1,1,1,0,1,1,0,1,0,,,,,,6,2,2,6,6,6,2,6,2,2,6,2,6,4,2,1.0,1.0,1,0,1,courte,1,7
10/09/22_Vincennes_C3,10/09/22,trot,Vincennes,13.0,C3,2100,6.0,5,13,6,7,4,11,12,2,7,13,5,2,8,9.1,0,1,1,0,1,1,1,0,1,1,0,1,0,,,,,,6,2,2,6,6,6,2,6,2,2,6,2,6,4,2,1.0,1.0,1,0,1,courte,0,4
10/09/22_Vincennes_C3,10/09/22,trot,Vincennes,13.0,C3,2100,6.0,5,13,6,7,4,11,12,2,7,13,5,2,8,9.1,0,1,1,0,1,1,1,0,1,1,0,1,0,,,,,,6,2,2,6,6,6,2,6,2,2,6,2,6,4,2,1.0,1.0,1,0,1,courte,0,11
10/09/22_Vincennes_C3,10/09/22,trot,Vincennes,13.0,C3,2100,6.0,5,13,6,7,4,11,12,2,7,13,5,2,8,9.1,0,1,1,0,1,1,1,0,1,1,0,1,0,,,,,,6,2,2,6,6,6,2,6,2,2,6,2,6,4,2,1.0,1.0,1,0,1,courte,0,12
10/09/22_Vincennes_C3,10/09/22,trot,Vincennes,13.0,C3,2100,6.0,5,13,6,7,4,11,12,2,7,13,5,2,8,9.1,0,1,1,0,1,1,1,0,1,1,0,1,0,,,,,,6,2,2,6,6,6,2,6,2,2,6,2,6,4,2,1.0,1.0,1,0,1,courte,0,2
11/09/22_Longchamps_C4,11/09/22,galop,Longchamps,16.0,C4,1400,7.0,3,8,11,15,6,10,1,7,11,15,1,7,3,9.8,1,0,0,1,1,1,0,0,1,1,0,0,1,,,,,,7,3,3,7,7,7,3,7,3,3,7,3,7,3,4,1.0,1.0,0,0,0,courte,0,3
11/09/22_Longchamps_C4,11/09/22,galop,Longchamps,16.0,C4,1400,7.0,3,8,11,15,6,10,1,7,11,15,1,7,3,9.8,1,0,0,1,1,1,0,0,1,1,0,0,1,,,,,,7,3,3,7,7,7,3,7,3,3,7,3,7,3,4,1.0,1.0,0,0,0,courte,0,8
11/09/22_Longchamps_C4,11/09/22,galop,Longchamps,16.0,C4,1400,7.0,3,8,11,15,6,10,1,7,11,15,1,7,3,9.8,1,0,0,1,1,1,0,0,1,1,0,0,1,,,,,,7,3,3,7,7,7,3,7,3,3,7,3,7,3,4,1.0,1.0,0,0,0,courte,1,11
11/09/22_Longchamps_C4,11/09/22,galop,Longchamps,16.0,C4,1400,7.0,3,8,11,15,6,10,1,7,11,15,1,7,3,9.8,1,0,0,1,1,1,0,0,1,1,0,0,1,,,,,,7,3,3,7,7,7,3,7,3,3,7,3,7,3,4,1.0,1.0,0,0,0,courte,0,15
11/09/22_Longchamps_C4,11/09/22,galop,Longchamps,16.0,C4,1400,7.0,3,8,11,15,6,10,1,7,11,15,1,7,3,9.8,1,0,0,1,1,1,0,0,1,1,0,0,1,,,,,,7,3,3,7,7,7,3,7,3,3,7,3,7,3,4,1.0,1.0,0,0,0,courte,0,6
11/09/22_Longchamps_C4,11/09/22,galop,Longchamps,16.0,C4,1400,7.0,3,8,11,15,6,10,1,7,11,15,1,7,3,9.8,1,0,0,1,1,1,0,0,1,1,0,0,1,,,,,,7,3,3,7,7,7,3,7,3,3,7,3,7,3,4,1.0,1.0,0,0,0,courte,0,10
11/09/22_Longchamps_C4,11/09/22,galop,Longchamps,16.0,C4,1400,7.0,3,8,11,15,6,10,1,7,11,15,1,7,3,9.8,1,0,0,1,1,1,0,0,1,1,0,0,1,,,,,,7,3,3,7,7,7,3,7,3,3,7,3,7,3,4,1.0,1.0,0,0,0,courte,0,1
11/09/22_Longchamps_C4,11/09/22,galop,Longchamps,16.0,C4,1400,7.0,3,8,11,15,6,10,1,7,11,15,1,7,3,9.8,1,0,0,1,1,1,0,0,1,1,0,0,1,,,,,,7,3,3,7,7,7,3,7,3,3,7,3,7,3,4,1.0,1.0,0,0,0,courte,0,7
12/09/22_Beaumont_C4,12/09/22,trot,Beaumont,16.0,C4,2550,8.0,11,8,5,1,4,9,6,7,11,4,8,6,5,2.9,1,0,0,1,1,0,0,1,1,1,1,0,0,,,,,,8,4,4,8,8,8,4,8,4,4,8,4,8,1,5,1.0,1.0,0,0,0,courte,1,11
12/09/22_Beaumont_C4,12/09/22,trot,Beaumont,16.0,C4,2550,8.0,11,8,5,1,4,9,6,7,11,4,8,6,5,2.9,1,0,0,1,1,0,0,1,1,1,1,0,0,,,,,,8,4,4,8,8,8,4,8,4,4,8,4,8,1,5,1.0,1.0,0,0,0,courte,0,8
12/09/22_Beaumont_C4,12/09/22,trot,Beaumont,16.0,C4,2550,8.0,11,8,5,1,4,9,6,7,11,4,8,6,5,2.9,1,0,0,1,1,0,0,1,1,1,1,0,0,,,,,,8,4,4,8,8,8,4,8,4,4,8,4,8,1,5,1.0,1.0,0,0,0,courte,0,5
12/09/22_Beaumont_C4,12/09/22,trot,Beaumont,16.0,C4,2550,8.0,11,8,5,1,4,9,6,7,11,4,8,6,5,2.9,1,0,0,1,1,0,0,1,1,1,1,0,0,,,,,,8,4,4,8,8,8,4,8,4,4,8,4,8,1,5,1.0,1.0,0,0,0,courte,0,1
12/09/22_Beaumont_C4,12/09/22,trot,Beaumont,16.0,C4,2550,8.0,11,8,5,1,4,9,6,7,11,4,8,6,5,2.9,1,0,0,1,1,0,0,1,1,1,1,0,0,,,,,,8,4,4,8,8,8,4,8,4,4,8,4,8,1,5,1.0,1.0,0,0,0,courte,0,4
12/09/22_Beaumont_C4,12/09/22,trot,Beaumont,16.0,C4,2550,8.0,11,8,5,1,4,9,6,7,11,4,8,6,5,2.9,1,0,0,1,1,0,0,1,1,1,1,0,0,,,,,,8,4,4,8,8,8,4,8,4,4,8,4,8,1,5,1.0,1.0,0,0,0,courte,0,9
12/09/22_Beaumont_C4,12/09/22,trot,Beaumont,16.0,C4,2550,8.0,11,8,5,1,4,9,6,7,11,4,8,6,5,2.9,1,0,0,1,1,0,0,1,1,1,1,0,0,,,,,,8,4,4,8,8,8,4,8,4,4,8,4,8,1,5,1.0,1.0,0,0,0,courte,0,6
12/09/22_Beaumont_C4,12/09/22,trot,Beaumont,16.0,C4,2550,8.0,11,8,5,1,4,9,6,7,11,4,8,6,5,2.9,1,0,0,1,1,0,0,1,1,1,1,0,0,,,,,,8,4,4,8,8,8,4,8,4,4,8,4,8,1,5,1.0,1.0,0,0,0,courte,0,7
13/09/22_Auteuil_C2,13/09/22,galop,Auteuil,16.0,C2,3600,9.0,6,13,12,1,7,5,9,15,7,6,1,13,16,11.0,0,1,1,0,1,0,1,1,1,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1.0,1.0,1,0,0,longue,0,6
13/09/22_Auteuil_C2,13/09/22,galop,Auteuil,16.0,C2,3600,9.0,6,13,12,1,7,5,9,15,7,6,1,13,16,11.0,0,1,1,0,1,0,1,1,1,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1.0,1.0,1,0,0,longue,0,13
13/09/22_Auteuil_C2,13/09/22,galop,Auteuil,16.0,C2,3600,9.0,6,13,12,1,7,5,9,15,7,6,1,13,16,11.0,0,1,1,0,1,0,1,1,1,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1.0,1.0,1,0,0,longue,0,12
13/09/22_Auteuil_C2,13/09/22,galop,Auteuil,16.0,C2,3600,9.0,6,13,12,1,7,5,9,15,7,6,1,13,16,11.0,0,1,1,0,1,0,1,1,1,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1.0,1.0,1,0,0,longue,0,1
13/09/22_Auteuil_C2,13/09/22,galop,Auteuil,16.0,C2,3600,9.0,6,13,12,1,7,5,9,15,7,6,1,13,16,11.0,0,1,1,0,1,0,1,1,1,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1.0,1.0,1,0,0,longue,1,7
13/09/22_Auteuil_C2,13/09/22,galop,Auteuil,16.0,C2,3600,9.0,6,13,12,1,7,5,9,15,7,6,1,13,16,11.0,0,1,1,0,1,0,1,1,1,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1.0,1.0,1,0,0,longue,0,5
13/09/22_Auteuil_C2,13/09/22,galop,Auteuil,16.0,C2,3600,9.0,6,13,12,1,7,5,9,15,7,6,1,13,16,11.0,0,1,1,0,1,0,1,1,1,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1.0,1.0,1,0,0,longue,0,9
13/09/22_Auteuil_C2,13/09/22,galop,Auteuil,16.0,C2,3600,9.0,6,13,12,1,7,5,9,15,7,6,1,13,16,11.0,0,1,1,0,1,0,1,1,1,1,1,0,0,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1.0,1.0,1,0,0,longue,0,15
14/09/22_Compiegne_C1,14/09/22,galop,Compiegne,16.0,C1,1600,10.0,9,6,2,7,12,10,3,8,16,7,9,6,13,29.0,0,0,0,1,0,1,0,1,0,1,0,0,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,4,0.0,1.0,0,0,0,courte,0,9
14/09/22_Compiegne_C1,14/09/22,galop,Compiegne,16.0,C1,1600,10.0,9,6,2,7,12,10,3,8,16,7,9,6,13,29.0,0,0,0,1,0,1,0,1,0,1,0,0,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,4,0.0,1.0,0,0,0,courte,0,6
14/09/22_Compiegne_C1,14/09/22,galop,Compiegne,16.0,C1,1600,10.0,9,6,2,7,12,10,3,8,16,7,9,6,13,29.0,0,0,0,1,0,1,0,1,0,1,0,0,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,4,0.0,1.0,0,0,0,courte,0,2
14/09/22_Compiegne_C1,14/09/22,galop,Compiegne,16.0,C1,1600,10.0,9,6,2,7,12,10,3,8,16,7,9,6,13,29.0,0,0,0,1,0,1,0,1,0,1,0,0,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,4,0.0,1.0,0,0,0,courte,0,7
14/09/22_Compiegne_C1,14/09/22,galop,Compiegne,16.0,C1,1600,10.0,9,6,2,7,12,10,3,8,16,7,9,6,13,29.0,0,0,0,1,0,1,0,1,0,1,0,0,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,4,0.0,1.0,0,0,0,courte,0,12
14/09/22_Compiegne_C1,14/09/22,galop,Compiegne,16.0,C1,1600,10.0,9,6,2,7,12,10,3,8,16,7,9,6,13,29.0,0,0,0,1,0,1,0,1,0,1,0,0,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,4,0.0,1.0,0,0,0,courte,0,10
14/09/22_Compiegne_C1,14/09/22,galop,Compiegne,16.0,C1,1600,10.0,9,6,2,7,12,10,3,8,16,7,9,6,13,29.0,0,0,0,1,0,1,0,1,0,1,0,0,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,4,0.0,1.0,0,0,0,courte,0,3
14/09/22_Compiegne_C1,14/09/22,galop,Compiegne,16.0,C1,1600,10.0,9,6,2,7,12,10,3,8,16,7,9,6,13,29.0,0,0,0,1,0,1,0,1,0,1,0,0,0,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,9,4,0.0,1.0,0,0,0,courte,0,8
15/09/22_Longchamps_C6,15/09/22,galop,Longchamps,16.0,C6,2000,11.0,9,1,8,6,11,7,13,4,6,10,7,9,1,8.7,0,0,1,0,0,0,1,0,0,1,0,0,0,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,1.0,0.0,0,1,1,courte,0,9
15/09/22_Longchamps_C6,15/09/22,galop,Longchamps,16.0,C6,2000,11.0,9,1,8,6,11,7,13,4,6,10,7,9,1,8.7,0,0,1,0,0,0,1,0,0,1,0,0,0,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,1.0,0.0,0,1,1,courte,0,1
15/09/22_Longchamps_C6,15/09/22,galop,Longchamps,16.0,C6,2000,11.0,9,1,8,6,11,7,13,4,6,10,7,9,1,8.7,0,0,1,0,0,0,1,0,0,1,0,0,0,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,1.0,0.0,0,1,1,courte,0,8
15/09/22_Longchamps_C6,15/09/22,galop,Longchamps,16.0,C6,2000,11.0,9,1,8,6,11,7,13,4,6,10,7,9,1,8.7,0,0,1,0,0,0,1,0,0,1,0,0,0,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,1.0,0.0,0,1,1,courte,1,6
15/09/22_Longchamps_C6,15/09/22,galop,Longchamps,16.0,C6,2000,11.0,9,1,8,6,11,7,13,4,6,10,7,9,1,8.7,0,0,1,0,0,0,1,0,0,1,0,0,0,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,1.0,0.0,0,1,1,courte,0,11
15/09/22_Longchamps_C6,15/09/22,galop,Longchamps,16.0,C6,2000,11.0,9,1,8,6,11,7,13,4,6,10,7,9,1,8.7,0,0,1,0,0,0,1,0,0,1,0,0,0,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,1.0,0.0,0,1,1,courte,0,7
